Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade,Prerequisite_2_grade,Prerequisite_3_grade,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
PG,University of Technology Sydney,Sydney,Master of Management,Business & Commerce & Finance & Accounting,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-management,English,,"The Master of Management enables students to develop an enterprise-wide view of organisations embedded in a global society, integrating views from back-office/shop-floor to boardroom to town-hall meetings. Such a view is deemed essential to prizing the work, people, places and processes needed in a publicly scrutinized global business environment. Gain the knowledge, skills and conceptual frameworks to enable you to identify, question and, through deliberative processes, respond effectively to the complex and demanding issues. Public expectations of post-graduate managers are necessarily high in being prepared to make, defend and be morally accountable for their judgements impacting on people, communities and ecosystems.",,Australia,no,no,no,no,,
PG,University of Technology Sydney,Sydney,Master of Management (Extension),Business & Commerce & Finance & Accounting,,,AUD,year,2,Years,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-management-extension,English,,"The Master of Management enables students to develop an enterprise-wide view of organisations embedded in a global society, integrating views from back-office/shop-floor to boardroom to town-hall meetings. Such a view is deemed essential to prizing the work, people, places and processes needed in a publicly scrutinized global business environment. Students gain the knowledge, skills and conceptual frameworks to enable them to identify, question, and through deliberative processes, respond effectively to these complex and demanding issues. Public expectations of post-graduate managers are high when it comes to being prepared to make, defend and be morally accountable for their judgements impacting on people, communities and ecosystems.",,Australia,no,no,no,no,,
PG,University of Technology Sydney,Sydney,Master of Engineering (Advanced),Engineering,,,AUD,year,2,Years,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-engineering-advanced,English,,"This course provides an opportunity at master's level for professional engineers to explore specific aspects of engineering in depth by undertaking a substantial research study in their field of specialisation. Students undertake at least 48 credit points of coursework and a research project of 24, 36, or 48 credit points under the supervision of a member of academic staff.",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Engineering (Extension),Engineering,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-engineering-extension,English,,This course provides an opportunity at master's level for professional engineers to extend in depth and breadth the knowledge and skills gained in their undergraduate studies. The course is an extension of the traditional Master of Engineering (C04271) in that it also includes a sub-major in one of the fields offered as majors.,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Forensic Science,Law,,,AUD,year,18,Months,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-forensic-science,English,,The Master of Forensic Science prepares students for professional and specialist work in the discipline of forensic science and is designed for professional scientists wishing to update their industry-related skills for career advancement and students considering a research degree.,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Forensic Science (Extension),Law,,,AUD,year,2,Years,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-forensic-science-extension,English,,The Master of Forensic Science (Extension) prepares students for professional and specialist work in the discipline of forensic science and is designed for professional scientists wishing to update and broaden their scientific and professional skillset with managerial/business acumen or research experience.,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Philosophy in Medical Biotechnology,Humanities and Social Science,,,AUD,year,2,Years,yes,no,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-philosophy-medical-biotechnology,English,,The Master of Phillosophy in Medical Biotechnology provides students with a unique opportunity to undertake original research and gain in-depth knowledge in their particular scientific field. Students have access to staff that are leading researchers and experts in their field. Undertaking this course allows students to explore their research potential and develop research skills. This course is designed to provide a scholarship pathway to the PhD program.,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Professional Practice,Engineering,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-professional-practice,English,,Become an agile leader in complexity,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Technology,Computer Science & Information Technology,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-technology,English,,Gain skills to innovate and lead,,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Animation and Visualisation,Humanities and Social Science,,,AUD,year,1,Year,yes,no,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-animation-and-visualisation,English,,"The Master of Animation and Visualisation has been developed in partnership with the industry-leading digital animation studio Animal Logic and is offered through the UTS Animal Logic Academy. The course develops creative professional practice, conceptual skills and technical dexterity in animation and visualisation production. Under the guidance and mentorship of practitioners and leaders from the industry, learning is modelled on real-world production work structures in a custom-built digital production studio, engineered to the highest industry standards with tools and technologies that are leading the animation and visualisation industries into the future.",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Online,Master of High Performance Sport,Creative Arts & Design & Music,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-high-performance-sport,English,,"The Master in High Performance Sport is designed for students from diverse backgrounds and delivered using flexible learning methods suitable for working professionals, domestic and international students. The course structure enables full-time or part-time study where students can enter or exit at a Graduate Certificate (4 subjects), Graduate Diploma (8 subjects) or Master’s (12 subjects) level. This nested course structure provides a solid grounding of the knowledge and skills required in a variety of high performance sport careers whilst offering the opportunity to advance and tailor knowledge and skills development at an advanced level.",,Australia,yes,no,no,no,,
PG,University of Technology Sydney,Sydney,Master of Information Systems,Computer Science & Information Technology,,,AUD,year,1,Year,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-information-systems,English,,"The Master of Information Systems (MIS) is a postgraduate coursework offering aimed at meeting emerging demands for a new generation of technology professionals ready to deal with the challenges of complex systems. The offering focuses on the communication and computing infrastructure of enterprises and public organisations as they grapple with addressing contemporary socio-environmental challenges, and in creating a sustainable society. Students study information systems management, processes and models, data analytics, planning and decision-making and knowledge management.",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Information Systems (Advanced),Computer Science & Information Technology,,,AUD,year,2,Years,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-information-systems-advanced,English,,"The Master of Information Systems (Advanced) is a postgraduate coursework offering aimed at meeting emerging demands for a new generation of technology professionals ready to deal with the challenges of complex systems. The offering will focus on the communication and computing infrastructure of enterprises and public organisations as they grapple with addressing contemporary socio-environmental challenges, and in creating a sustainable society. Students will study information systems management, processes and models, data analytics, planning and decision-making and knowledge management.",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Information Systems (Extension),Computer Science & Information Technology,,,AUD,year,2,Years,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-information-systems-extension,English,,"The Master of Information Systems (Extension) is a postgraduate coursework offering aimed at meeting emerging demands for a new generation of technology professionals ready to deal with the challenges of complex systems. The offering will focus on the communication and computing infrastructure of enterprises and public organisations as they grapple with addressing contemporary socio-environmental challenges, and in creating a sustainable society. Students will study information systems management, processes and models, data analytics, planning and decision-making and knowledge management.",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Medical Biotechnology (Extension),Computer Science & Information Technology,,,AUD,year,2,Years,yes,yes,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-medical-biotechnology-extension,English,,"The Master of Medical Biotechnology (Extension) is for two distinct groups of students, namely the professional scientists wishing to update their industry-related skills for career advancement and students considering a research degree.",,Australia,no,yes,no,yes,,
PG,University of Technology Sydney,Sydney,Master of Philosophy in Forensic Science,Humanities and Social Science,,,AUD,year,2,Years,yes,no,,IELTS,,,6.5,,https://www.uts.edu.au/future-students/find-a-course/master-philosophy-forensic-science,English,,The Master of Philosophy in Forensic Science provides students with a unique opportunity to undertake original research and gain in-depth knowledge in their chosen area of forensic science. Students have access to staff that are leading researchers and experts in their field. Undertaking this course allows students to explore their research potential and develop research skills. It is designed to provide a scholarship pathway to the PhD program.,,Australia,no,yes,no,yes,,
